"","province","arvincome","Cook1kinds","Cook1effi","Cook1freq","Cook1time","Cook2kinds","Cook2effi","Cook2freq","Cook2time","Cook3kinds","Cook3effi","Cook3freq","Cook3time","Cook4kinds","Cook4effi","Cook4freq","Cook4time"
"207",9,547,"yehuaqi",NA,60,0.625,"dianfanguo",600,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"208",9,547,"jiegan",NA,90,0.875,"yehuaqi",NA,4,0.25,"dianfanguo",NA,12,0.625,NA,NA,NA,NA
"209",9,575,"xinchai",NA,60,0.375,"yehuaqi",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"210",9,547,"xinchai",NA,60,0.375,"yehuaqi",NA,20,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"211",9,525,"dianfanguo",850,90,0.375,"xinchai",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"212",9,525,"xinchai",NA,60,0.375,"dianfanguo",300,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"213",9,547,"yehuaqi",NA,90,0.375,"yehuaqi",NA,90,0.375,"weibolu",1250,12,0.25,"gaoyaguo",NA,12,0.625
"214",9,547,"yehuaqi",NA,90,0.375,"dianfanguo",300,60,0.375,"dianshuihu",300,90,0.25,NA,NA,NA,NA
"215",9,602,"jiegan",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",9,547,"diancilu",1500,90,0.375,"dianfanguo",600,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"217",9,562,"xinchai",NA,60,0.375,"diancilu",1500,20,0.375,"dianfanguo",850,60,0.375,NA,NA,NA,NA
"218",9,546,"xinchai",NA,90,0.625,"dianfanguo",600,60,0.375,"diancilu",1250,30,0.375,"gaoyaguo",NA,0,0.25
"219",9,515,"dianfanguo",600,90,0.375,"yehuaqi",NA,60,0.375,"xinchai",NA,60,0.625,"weibolu",850,4,0.25
"220",9,575,"xinchai",NA,90,1.5,"dianfanguo",400,12,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"221",9,602,"dianfanguo",600,60,0.375,"xinchai",NA,60,0.625,"diancilu",1500,60,0.875,"dianshuihu",NA,30,0.25
"222",9,547,"jiegan",NA,90,1.5,"dianshuihu",1250,30,0.25,"dianfanguo",600,20,0.875,NA,NA,NA,NA
"223",9,575,"yehuaqi",NA,90,0.375,"dianfanguo",400,60,0.375,"dianshuihu",300,90,0.25,"gaoyaguo",NA,12,0.625
"224",9,560,"xinchai",NA,90,0.625,"dianfanguo",400,30,0.375,"yehuaqi",NA,60,0.25,NA,NA,NA,NA
"225",24,548,"diancilu",850,90,0.875,"dianfanguo",850,60,0.625,"weibolu",850,12,0.25,NA,NA,NA,NA
"226",24,547,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",24,575,"xinchai",NA,90,0.25,"dianfanguo",1500,60,0.375,"gaoyaguo",1500,12,0.25,"dianshuihu",1250,90,0.625
"228",24,526,"diancilu",1500,90,0.375,"dianfanguo",NA,60,0.625,"dianshuihu",1500,90,0.25,NA,NA,NA,NA
"229",24,548,"diancilu",1500,90,1.5,"dianfanguo",1250,30,0.625,"dianshuihu",1250,90,0.25,"gaoyaguo",NA,8,0.375
"230",24,595,"diancilu",1500,90,0.375,"dianfanguo",NA,90,0.625,"dianshuihu",600,60,0.25,"diancilu",1500,30,0.625
"231",24,561,"diancilu",1500,60,0.375,"yehuaqi",NA,60,0.375,"dianshuihu",NA,90,0.25,"dianfanguo",NA,90,0.375
"232",24,576,"diancilu",1500,90,0.375,"dianfanguo",400,90,0.375,"dianshuihu",600,90,0.25,"weibolu",850,30,0.25
"233",24,576,"yehuaqi",NA,60,0.375,"dianfanguo",850,30,0.625,"weibolu",NA,12,0.25,NA,NA,NA,NA
"234",24,547,"xinchai",NA,60,0.625,"yehuaqi",NA,90,0.625,"diancilu",1250,30,0.625,NA,NA,NA,NA
"235",24,511,"yehuaqi",NA,90,0.375,"weibolu",1250,60,0.25,"dianfanguo",850,60,0.25,"gaoyaguo",850,8,0.25
"236",16,575,"diancilu",1250,90,0.875,"dianfanguo",1250,90,0.625,"dianshuihu",1250,90,0.25,NA,NA,NA,NA
"237",16,590,"xinchai",NA,90,0.375,"dianfanguo",1250,30,0.375,"gaoyaguo",1500,60,0.25,"dianfanguo",1250,30,0.25
"238",16,602,"fengwomei",NA,60,1.5,"dianfanguo",400,30,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"239",16,624,"yehuaqi",NA,60,0.875,"dianfanguo",850,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"240",16,525,"xinchai",NA,60,0.375,"dianfanguo",400,8,0.375,"dianshuihu",1250,12,0.25,NA,NA,NA,NA
"241",16,542,"dianfanguo",600,60,0.375,"diancilu",1250,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"242",16,547,"xinchai",NA,12,0.375,"yehuaqi",NA,90,0.375,"dianfanguo",850,90,0.375,NA,NA,NA,NA
"243",16,575,"yehuaqi",NA,90,0.625,"dianfanguo",1250,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"244",16,575,"xinchai",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",16,602,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",16,547,"yehuaqi",NA,90,0.625,"dianfanguo",850,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"247",16,575,"yehuaqi",NA,90,0.375,"dianfanguo",600,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"248",16,625,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",16,547,"diancilu",1500,90,0.625,"dianfanguo",850,60,0.625,"weibolu",850,90,0.375,"dianshuihu",400,90,0.375
"250",16,576,"meiqi",NA,60,0.375,"dianfanguo",850,60,0.625,"gaoyaguo",1250,30,0.625,"dianshuihu",850,60,0.25
"251",16,590,"xinchai",NA,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",16,579,"xinchai",NA,90,0.875,"dianfanguo",850,60,0.625,"dianshuihu",1500,12,0.375,NA,NA,NA,NA
"253",16,564,"dianfanguo",NA,60,0.625,"yehuaqi",NA,90,0.625,"diancilu",NA,90,0.625,"gaoyaguo",NA,12,1.5
"254",16,590,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",16,525,"dianfanguo",850,90,0.625,"diancilu",1500,90,0.375,"weibolu",400,60,0.375,"dianshuihu",400,60,0.25
"256",16,547,"xinchai",NA,60,0.375,"dianfanguo",850,30,0.25,"gaoyaguo",850,0,NA,"dianshuihu",600,60,0.25
"257",16,626,"xinchai",NA,60,0.875,"xinchai",NA,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"258",16,526,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",10,532,"yehuaqi",NA,90,0.875,"dianfanguo",NA,60,0.625,"diancilu",NA,8,0.625,"gaoyaguo",NA,8,0.625
"260",10,526,"tianranqi",NA,20,0.375,"yehuaqi",NA,20,0.375,"dianshuihu",600,60,0.25,"diancilu",400,12,0.625
"261",10,547,"diancilu",1250,90,0.375,"dianfanguo",600,20,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"262",10,606,"yehuaqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",10,525,"diancilu",1500,90,0.875,"yehuaqi",NA,8,0.875,"dianfanguo",1500,30,0.625,"gaoyaguo",1500,12,0.625
"264",10,548,"tianranqi",NA,60,0.875,"diancilu",850,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"265",10,566,"meiqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",10,524,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",10,541,"tianranqi",NA,60,0.375,"tianranqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"268",10,575,"yehuaqi",NA,90,0.375,"dianshuihu",1500,90,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"269",10,547,"diancilu",850,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",10,547,"diancilu",1500,60,0.625,"dianfanguo",850,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"271",10,526,"tianranqi",NA,0,NA,"dianshuihu",400,90,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"272",10,575,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",10,575,"yehuaqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",10,525,"jiegan",NA,90,0.375,NA,1500,60,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"275",10,502,"meiqi",NA,90,0.375,"dianfanguo",600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",10,540,"xinchai",NA,90,0.25,"fengwomei",NA,4,6,"diancilu",850,12,0.25,NA,NA,NA,NA
"277",10,590,"yehuaqi",NA,90,0.375,"diancilu",1250,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"278",10,526,"tianranqi",NA,60,0.625,"tianranqi",NA,60,0.625,"dianfanguo",400,60,0.625,"weibolu",1250,12,0.25
"279",10,526,"tianranqi",NA,60,0.25,"dianfanguo",400,12,0.375,"gaoyaguo",600,12,0.625,NA,NA,NA,NA
"280",10,575,"diancilu",NA,90,0.875,"tianranqi",NA,90,0.625,"dianfanguo",NA,90,0.625,"dianshuihu",400,90,0.375
"281",10,625,"diancilu",1500,90,1.5,"dianfanguo",1500,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"282",10,575,"yehuaqi",NA,90,0.625,"diancilu",1250,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"283",10,575,"xinchai",NA,90,0.875,"diancilu",1250,60,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"284",10,523,"fengwomei",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",10,625,"xinchai",NA,90,0.375,"yehuaqi",NA,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"286",10,564,"yehuaqi",NA,90,0.875,"jiegan",NA,90,0.375,"dianfanguo",NA,4,0.875,NA,NA,NA,NA
"287",18,547,"xinchai",NA,30,0.875,"dianfanguo",300,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"288",18,547,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",18,525,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",18,547,"diancilu",1500,60,0.625,"yehuaqi",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"291",18,590,"yehuaqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",18,575,"yehuaqi",NA,60,0.625,"diancilu",1250,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"293",18,541,"fengwomei",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",18,590,"xinchai",NA,8,0.625,"diancilu",1250,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"295",18,547,"diancilu",1250,90,0.625,"yehuaqi",NA,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"296",18,601,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",18,560,"jiegan",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",18,574,"jiegan",NA,90,0.625,"yehuaqi",NA,90,0.375,"dianfanguo",300,30,0.375,NA,NA,NA,NA
"299",18,574,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",18,525,"diancilu",600,90,0.625,"yehuaqi",NA,60,0.375,"dianfanguo",600,60,0.625,NA,NA,NA,NA
"301",18,571,"tianranqi",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",18,525,"diancilu",1500,90,0.875,"yehuaqi",NA,60,0.25,"jiegan",NA,8,0.375,"zaoqi",NA,60,0.25
"303",18,547,"diancilu",1250,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",18,524,"xinchai",NA,90,0.875,"diancilu",1500,12,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"305",18,617,"yehuaqi",NA,90,0.375,"diancilu",1250,90,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"306",18,575,"diancilu",1500,60,0.375,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"307",18,547,"jiegan",NA,90,0.375,"yehuaqi",NA,90,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"308",18,525,"diancilu",400,90,0.625,"xinchai",NA,60,0.375,"yehuaqi",NA,20,0.375,NA,NA,NA,NA
"309",18,590,"fengwomei",NA,90,0.875,"yehuaqi",NA,12,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"310",18,516,"dianfanguo",1250,90,0.625,"dianshuihu",850,60,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"311",18,602,"yehuaqi",NA,90,0.375,"fengwomei",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"312",18,617,"diancilu",1500,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",18,547,"diancilu",1500,90,0.375,"gaoyaguo",400,12,0.375,"yehuaqi",NA,90,0.375,NA,NA,NA,NA
"314",18,525,"yehuaqi",NA,90,0.625,"dianfanguo",1500,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"315",18,589,"diancilu",1500,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",18,590,"jiegan",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",21,617,"xinchai",NA,90,0.875,"yehuaqi",NA,90,0.625,"dianfanguo",850,90,0.375,"dianshuihu",NA,0,NA
"318",21,525,"diancilu",1500,90,0.375,"xinchai",NA,4,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"319",21,575,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",21,561,"xinchai",NA,90,0.625,"dianfanguo",300,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"321",21,575,"dianshuihu",1250,20,0.25,"xinchai",NA,90,0.375,"dianfanguo",600,12,0.25,NA,NA,NA,NA
"322",21,547,"dianfanguo",600,90,0.375,"yehuaqi",NA,90,0.625,"dianshuihu",400,90,0.375,NA,NA,NA,NA
"323",21,532,"yehuaqi",NA,90,0.375,"dianfanguo",600,30,0.375,"xinchai",NA,4,0.625,"dianshuihu",400,20,0.25
"324",21,589,"yehuaqi",NA,90,0.375,"gaoyaguo",NA,12,0.375,"dianshuihu",300,20,0.25,NA,NA,NA,NA
"325",21,547,"xinchai",NA,90,0.375,"dianfanguo",850,12,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"326",21,617,"jiegan",NA,60,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",21,590,"yehuaqi",NA,90,0.625,"dianfanguo",300,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"328",21,561,"tianranqi",NA,90,0.375,"dianfanguo",300,60,0.625,"gaoyaguo",400,60,0.375,"dianshuihu",1500,90,0.25
"329",21,626,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",21,590,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",21,602,"yehuaqi",NA,90,0.375,"dianfanguo",300,60,0.25,"gaoyaguo",300,12,0.625,"diancilu",400,90,0.25
"332",21,528,"yehuaqi",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",21,575,"xinchai",NA,60,0.375,"diancilu",1500,60,0.25,"yehuaqi",NA,12,0.375,NA,NA,NA,NA
"334",21,547,"xinchai",NA,90,0.625,"dianfanguo",300,60,0.625,"yehuaqi",NA,20,0.625,NA,NA,NA,NA
"335",21,525,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",21,524,"jiegan",NA,90,0.375,"dianfanguo",400,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"337",21,547,"yehuaqi",NA,90,0.375,"dianfanguo",400,0,0.375,"gaoyaguo",400,30,0.375,NA,NA,NA,NA
"338",21,525,"xinchai",NA,8,1.5,"yehuaqi",NA,90,0.625,"dianfanguo",1500,90,0.375,"gaoyaguo",1500,90,0.625
"339",21,547,"xinchai",NA,90,0.625,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"340",21,610,"yehuaqi",NA,4,0.25,"dianfanguo",400,8,0.375,"dianshuihu",300,8,0.25,NA,NA,NA,NA
"341",21,532,"jiegan",NA,90,0.375,"diancilu",1500,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"342",21,551,"yehuaqi",NA,90,0.25,"dianfanguo",400,30,0.25,"dianshuihu",300,60,0.25,NA,NA,NA,NA
"343",21,525,"yehuaqi",NA,60,0.375,"dianfanguo",600,60,0.375,"gaoyaguo",850,20,0.625,NA,NA,NA,NA
"344",21,525,"xinchai",NA,90,0.875,"dianfanguo",850,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"345",22,525,"diancilu",1500,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",22,524,"xinchai",NA,90,0.625,"fengwomei",NA,60,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"347",22,547,"dianfanguo",1500,60,0.625,"xinchai",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"348",22,525,"xinchai",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",22,548,"tianranqi",NA,90,0.875,"dianfanguo",850,60,0.625,"gaoyaguo",850,12,0.875,"weibolu",600,30,0.25
"350",22,626,"dianfanguo",300,30,0.375,"diancilu",400,60,0.625,"yehuaqi",NA,30,0.625,NA,NA,NA,NA
"351",22,547,"diancilu",1250,60,0.625,"xinchai",NA,20,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"352",22,624,"xinchai",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",22,562,"yehuaqi",NA,90,0.875,"dianfanguo",300,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"354",22,575,"xinchai",NA,30,0.625,"dianfanguo",300,90,0.375,"dianshuihu",1250,90,0.25,NA,NA,NA,NA
"355",22,547,"xinchai",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",22,525,"xinchai",NA,90,0.875,"gaoyaguo",850,90,0.375,"diancilu",1500,20,1.5,"dianshuihu",1500,90,0.25
"357",12,548,"dianfanguo",600,30,0.875,"yehuaqi",NA,30,0.625,"diancilu",1500,60,0.375,"weibolu",1500,8,0.25
"358",12,577,"tianranqi",NA,60,0.25,"dianfanguo",NA,60,NA,"weibolu",NA,30,0.25,"dianfanguo",850,60,0.375
"359",12,626,"tianranqi",NA,8,0.375,"dianfanguo",600,8,0.375,NA,NA,8,0.375,NA,NA,NA,NA
"360",12,505,"yehuaqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",12,562,"tianranqi",NA,90,0.875,"dianfanguo",1250,90,0.375,"weibolu",1500,20,0.25,"dianshuihu",850,90,0.375
"362",12,525,"yehuaqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",12,525,"diancilu",1500,60,0.375,"dianfanguo",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"364",12,532,"dianshuihu",NA,90,0.25,"yehuaqi",NA,90,0.375,"dianfanguo",NA,30,0.375,"gaoyaguo",NA,30,0.375
"365",12,566,"yehuaqi",NA,90,0.375,"dianfanguo",850,90,0.375,"gaoyaguo",NA,20,0.375,"weibolu",NA,8,0.25
"366",12,589,"yehuaqi",NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",12,526,"yehuaqi",NA,90,0.375,"dianfanguo",600,60,0.25,"diancilu",850,12,0.375,"dianshuihu",400,12,0.25
"368",12,526,"meiqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",12,590,"yehuaqi",NA,90,0.375,"dianfanguo",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"370",12,548,"dianfanguo",1250,60,0.625,"tianranqi",NA,90,0.375,"weibolu",1250,60,0.375,"dianshuihu",600,90,0.375
"371",12,590,"diancilu",1250,4,0.625,"yehuaqi",NA,90,0.625,"dianfanguo",600,60,0.375,"dianshuihu",1250,90,0.25
"372",12,576,"diancilu",1500,30,0.625,"dianfanguo",1250,30,0.375,"yehuaqi",NA,30,0.625,"dianshuihu",1250,90,0.25
"373",12,525,"yehuaqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",12,525,"yehuaqi",NA,90,0.625,"dianfanguo",NA,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"375",12,625,"yehuaqi",NA,90,0.375,"dianfanguo",NA,NA,0.375,"gaoyaguo",NA,60,0.375,"dianshuihu",NA,20,0.25
"376",12,576,"tianranqi",NA,90,0.625,"diancilu",850,90,0.375,"dianfanguo",600,90,0.375,NA,NA,NA,NA
"377",12,626,"dianfanguo",600,20,0.25,"diancilu",1250,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"378",12,590,"yehuaqi",NA,90,0.375,"dianfanguo",NA,60,0.375,"gaoyaguo",NA,60,0.375,"dianshuihu",NA,90,0.25
"379",12,577,"diancilu",NA,60,1.5,"dianfanguo",NA,60,0.625,"gaoyaguo",NA,12,1.5,"weibolu",NA,12,0.25
"380",12,517,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",12,548,"tianranqi",NA,90,0.375,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"382",12,603,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",12,562,"dianfanguo",NA,60,0.875,"dianshuihu",NA,60,0.25,"tianranqi",NA,60,NA,NA,NA,NA,NA
"384",12,533,"tianranqi",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",12,526,"yehuaqi",NA,20,0.375,"dianfanguo",1250,60,0.375,"weibolu",850,30,0.375,NA,NA,NA,NA
"386",12,526,"diancilu",300,60,0.625,"dianfanguo",300,30,0.625,"weibolu",400,60,0.25,NA,NA,NA,NA
"387",12,548,"yehuaqi",NA,90,0.625,"dianshuihu",1250,90,0.375,"dianfanguo",600,90,0.875,"gaoyaguo",NA,30,0.375
"388",12,591,"tianranqi",NA,60,0.375,"dianfanguo",850,60,0.375,"gaoyaguo",1250,60,0.375,"dianshuihu",850,90,0.25
"389",12,562,"tianranqi",NA,90,0.875,"dianfanguo",400,30,0.625,"dianshuihu",1250,60,0.25,"gaoyaguo",850,4,0.625
"390",12,548,"tianranqi",NA,60,0.375,"dianfanguo",600,60,0.375,"dianshuihu",1250,90,0.375,"weibolu",850,12,0.375
"391",13,645,"yehuaqi",NA,90,0.375,"dianfanguo",1250,60,0.375,"gaoyaguo",NA,30,0.875,NA,NA,NA,NA
"392",13,561,"zaoqi",NA,90,0.375,"gaoyaguo",NA,8,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"393",13,590,"zaoqi",NA,90,0.375,"dianfanguo",600,90,0.25,"gaoyaguo",NA,60,0.375,"dianshuihu",NA,90,0.25
"394",13,546,"xinchai",NA,90,0.375,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"395",13,601,"dianfanguo",300,90,0.375,"yehuaqi",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"396",13,532,"dianfanguo",850,90,0.375,"yehuaqi",NA,90,0.625,"gaoyaguo",NA,12,0.375,NA,NA,NA,NA
"397",13,645,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",13,547,"diancilu",1500,90,0.625,"dianfanguo",850,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"399",13,524,"xinchai",NA,90,0.375,"gaoyaguo",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"400",13,602,"yehuaqi",NA,90,0.375,"dianfanguo",400,90,0.375,"gaoyaguo",NA,30,0.375,"weibolu",1250,8,0.375
"401",13,575,"xinchai",NA,60,0.375,"yehuaqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"402",13,617,"meiqi",NA,60,0.375,"dianfanguo",NA,60,0.375,"gaoyaguo",NA,20,0.375,"dianshuihu",NA,60,0.25
"403",13,547,"yehuaqi",NA,90,0.625,"dianfanguo",NA,90,0.375,"dianshuihu",NA,90,0.25,NA,NA,NA,NA
"404",13,611,"xinchai",NA,60,0.875,"dianfanguo",850,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"405",13,524,"xinchai",NA,90,0.625,"xinchai",NA,90,0.875,"xinchai",NA,30,0.375,NA,NA,NA,NA
"406",13,546,"zaoqi",NA,90,0.875,"dianfanguo",1250,90,0.375,"gaoyaguo",NA,8,NA,NA,NA,NA,NA
"407",28,547,"dianfanguo",300,20,0.375,"xinchai",NA,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"408",28,575,"xinchai",NA,60,1.5,"dianfanguo",400,30,0.625,"fengwomei",NA,12,3,NA,NA,NA,NA
"409",28,525,"diancilu",1500,90,1.5,"yehuaqi",NA,20,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"410",28,645,"tianranqi",NA,90,0.625,"dianfanguo",300,90,0.375,"dianshuihu",300,90,0.375,NA,NA,NA,NA
"411",28,590,"dianfanguo",600,60,0.625,"yehuaqi",NA,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"412",28,547,"yehuaqi",NA,90,0.625,"diancilu",1500,12,1.5,"dianfanguo",1500,90,0.625,"gaoyaguo",NA,12,1.5
"413",28,562,"xinchai",NA,90,0.625,"dianfanguo",850,90,0.625,"dianshuihu",1250,20,0.25,NA,NA,NA,NA
"414",28,526,"diancilu",1500,90,0.375,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"415",28,561,"xinchai",NA,90,0.375,"dianfanguo",400,60,0.375,"diancilu",400,60,0.375,"dianshuihu",300,60,0.25
"416",28,547,"xinchai",NA,90,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",28,590,"dianfanguo",850,60,0.625,"yehuaqi",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"418",28,511,"tianranqi",NA,90,0.375,"dianfanguo",400,60,0.375,"gaoyaguo",400,20,0.625,NA,NA,NA,NA
"419",28,575,"xinchai",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
